branch_id,mode,s,arclength_total,x,y,F,curvature,gradient_norm,radius,Q,sphere_hemisphere,sphere_phi,sphere_theta,sphere_X,sphere_Y,sphere_Z,torus_u,torus_v,torus_X,torus_Y,torus_Z,sphere_display_X,sphere_display_Y,sphere_display_Z,torus_display_X,torus_display_Y,torus_display_Z
0,arclength_gradient,0.0,7.254246928884205,-0.0014558689717925066,-0.9939254057570626,3.0513137839696385e-07,34.287480868095194,0.0029928460053023766,0.9939264720107843,0.0005723709718609774,north,0.0,0.10084184112297716,0.05033550829798067,0.0,0.49745988441721,0.0,0.0035963128806529936,1.499996766636901,0.0,0.0017981525642630388,0.053858993878839315,0.0,0.5322820763264147,1.544996475634222,0.0,0.0019599862950467123
0,arclength_gradient,0.0002778549597110308,7.254246928884205,-0.0018527614261948486,-0.9919544711905868,-7.630725801232209e-07,52.05520209216725,0.003932909717948757,0.9919562014725746,0.0007521854476388348,north,0.0034916284007666496,0.10110631159345577,0.050466762352229515,0.00017621189681832035,0.4974465547644802,0.0034916284007666496,0.004726120552878627,1.4999852723981852,0.00523741246177153,0.00236305147947855,0.053999435716885584,0.00018854672959560279,0.5322678135979938,1.5449844955295646,0.005394533665782766,0.0025757261126316193
0,arclength_gradient,0.0005557099194220616,7.254246928884205,-0.0025186185740080757,-0.9900520010959508,-1.5954464725818735e-06,57.63276183790077,0.005427225258588847,0.9900552046798289,0.0010380166758547239,north,0.006983256801533299,0.10152671111399898,0.050674956183654384,0.00035388198491055395,0.4974252944747839,0.006983256801533299,0.006522051126337796,1.49995279175123,0.010474725805254232,0.003261002444095327,0.054222203116510194,0.0003786537238542927,0.5322450650880188,1.544950737464323,0.010788963123746144,0.0035544926640639065
0,arclength_gradient,0.0008335648791330925,7.254246928884205,-0.003445848068864173,-0.9882732901469222,-1.194877809839283e-06,17.665554515745473,0.007415859464673722,0.9882792975099379,0.0014184006992678038,north,0.010474885202299949,0.1020861785384064,0.05095168169687085,0.000533732537732531,0.49739686494974905,0.010474885202299949,0.008912074433332716,1.4998978532905218,0.015711832483548634,0.004455978230055443,0.05451829941565181,0.0005710938153738081,0.5322146454962315,1.5448935975864222,0.016183174978838435,0.004857016270760433
0,arclength_gradient,0.0011114198388441233,7.254246928884205,-0.004440612169817427,-0.9865277860255067,-1.9397301611331916e-07,6.730200859994198,0.009562891984585074,0.9865377801365899,0.0018290829986186113,north,0.013966513603066598,0.10269020855577125,0.05124991153932842,0.0007158291313210544,0.49736599617974064,0.013966513603066598,0.011492467422532437,1.4998206891333161,0.020948628178914422,0.005746107221400959,0.054837405347081404,0.0007659371705135282,0.5321816159123225,1.544813328870229,0.02157705935569802,0.006263256871327045
0,arclength_gradient,0.0013892747985551543,7.254246928884205,-0.005301481923242016,-0.984705243441665,-1.058152719698191e-06,14.927619495182022,0.011554685265619277,0.9847195144669831,0.002210071286825997,north,0.01745814200383325,0.10325056473061855,0.05152575130504154,0.0008996352839579437,0.4973371970894665,0.01745814200383325,0.013886287437204586,1.4997232166403092,0.02618504122090331,0.006942920580868202,0.05513255389639445,0.0009626097538349998,0.5321508008857292,1.5447120211920846,0.026970541964371455,0.00756778343314634
0,arclength_gradient,0.001667129758266185,7.254246928884205,-0.006270685745403124,-0.9829443906917116,-1.2057374815930866e-06,17.98498240379048,0.0137741789181927,0.9829643923825612,0.002634613881397881,north,0.020949770404599898,0.10387498041928285,0.05183276297090578,0.0010860433738936936,0.49730492174579566,0.020949770404599898,0.01655376722969055,1.4996023521736914,0.031420921917046984,0.008276505604804515,0.05546105637886918,0.0011620664100662522,0.5321162662680013,1.5445863133265834,0.03236346347071666,0.009021391109236922
0,arclength_gradient,0.0019449847179772157,7.254246928884205,-0.007367535266641073,-0.981256541422531,2.974973110344897e-07,2.0369081119198205,0.016236292851623563,0.98128419974053,0.0031055646481272063,north,0.024441398805366547,0.10456765307708958,0.05217300913623829,0.0012754353073112362,0.49726889142841707,0.024441398805366547,0.019512838167609205,1.4994568295582114,0.03665612188887825,0.009755799968109187,0.05582511977577497,0.0013647157788230229,0.5320777138284063,1.5444348250691329,0.037755665972619236,0.010633821965239014
0,arclength_gradient,0.0022228396776882466,7.254246928884205,-0.008354627053725356,-0.9795028423851797,-8.566141704991734e-07,10.388742784827684,0.018602262940723,0.9795384719518948,0.003558125113502323,north,0.027933027206133196,0.1052332773472159,0.052499091307027755,0.0014668400682370996,0.49723404327554904,0.027933027206133196,0.022356359434264495,1.4992899497863739,0.04189060262758197,0.011177248585349483,0.0561740276985197,0.0015695188730136967,0.5320404263048375,1.5442611544146212,0.04314711132560533,0.012183200958030937
0,arclength_gradient,0.002500694637399278,7.254246928884205,-0.009408853659431402,-0.9777850323886056,-1.5468963304893381e-06,15.977705324815332,0.021125903689915255,0.9778303002517211,0.004040844669914287,north,0.03142465560689985,0.10594325949765868,0.05284648937764598,0.001661229591109027,0.49719662999330955,0.03142465560689985,0.025389375858600394,1.4990983623267724,0.04712416262287671,0.012693324097443092,0.0565457436340812,0.0017775156624866588,0.5320003940928413,1.5440616491835004,0.04853758371327588,0.013835723266212971
0,arclength_gradient,0.0027785495971103086,7.254246928884205,-0.0105815079776901,-0.9761506090793148,2.042597674178898e-07,5.507261813925472,0.023855157364235532,0.976207959359582,0.004562893667349952,north,0.0349162840076665,0.10671108724549401,0.05322187992210419,0.0018590658276329216,0.49715588638957664,0.0349162840076665,0.028669506448916,1.498880386885804,0.05235661181166415,0.014332789585881698,0.05694741151665149,0.0019892004355672264,0.531956798436847,1.5438344777420567,0.05392687979628781,0.01562274064861105
0,arclength_gradient,0.003056404556821339,7.254246928884205,-0.011666944775536972,-0.974454883687582,-1.325000395974098e-06,8.316054148094903,0.026539139765647705,0.9745247241311913,0.005076283219583919,north,0.038407912408433144,0.1074661787131346,0.05359017045015801,0.0020592992761507317,0.4971155327663925,0.038407912408433144,0.03189522814037196,1.4986396429125846,0.0575879402124868,0.015944910274927043,0.05734148238166907,0.002203450225481283,0.53191362006004,1.5435835851627697,0.0593149925238663,0.017379952199670475
0,arclength_gradient,0.00333425951653237,7.254246928884205,-0.012882907010736772,-0.9728473408281703,5.224217797877243e-07,4.488536813225642,0.02943319387456535,0.9729326378786403,0.005629855084412973,north,0.041899540809199796,0.10828037017854218,0.05398702767568172,0.002263356318937948,0.4970717031384091,0.041899540809199796,0.035373422747933876,1.498371001353753,0.06281782161448793,0.01768302310286498,0.05776611961297944,0.002421791261263604,0.5318667223580977,1.5433033806370504,0.06470157015472433,0.019274495182122826
0,arclength_gradient,0.003612114476243401,7.254246928884205,-0.014038142358202256,-0.9711981770504257,-5.735533292788224e-07,6.551920140738506,0.032318255646563133,0.9712996286146408,0.006181706903752014,north,0.04539116920996645,0.10909203180736111,0.054381816447213786,0.002470150930644816,0.49702768171831374,0.04539116920996645,0.03884080999094527,1.4980782803180626,0.06804626435930754,0.01941552239904141,0.05818854359851875,0.002643061495789953,0.5318196194385957,1.5429980257496472,0.07008662560928271,0.021162919414955135
0,arclength_gradient,0.0038899694359544315,7.254246928884205,-0.015245320696216211,-0.9695840275336498,-6.520047753768915e-07,7.768982710163636,0.0353181635470077,0.969703875547326,0.006755526379223255,north,0.048882797610733095,0.1099360033841276,0.05479181686426039,0.0026805126879821317,0.4969815606805175,0.048882797610733095,0.04244622408819966,1.49775839600565,0.07327299246109976,0.02121673973522618,0.05862724404475862,0.0028681485761408807,0.5317702699281538,1.5426641589915517,0.07546986189044229,0.023126246311396537
0,arclength_gradient,0.004167824395665463,7.254246928884205,-0.016494959613087293,-0.9680045421512942,3.5969265798762185e-07,5.712994272648115,0.038412837531990325,0.9681450703888204,0.007347472619490852,north,0.05237442601149975,0.11080663573997322,0.05521419762930338,0.0028944589706186635,0.4969336117505231,0.05237442601149975,0.046165532007689226,1.4974111708789954,0.07849783900427547,0.023074567662278653,0.059079191463354615,0.00309707109856197,0.5317189645730597,1.5423015866663465,0.08085110088707681,0.02515127875188373
0,arclength_gradient,0.004445679355376493,7.254246928884205,-0.017709191073001233,-0.9663956915789806,-1.3961899747031489e-06,6.454261996708567,0.04153589848588109,0.9665579383311051,0.007944848691656512,north,0.05586605441226639,0.11168525427262964,0.0556396672566628,0.003111606476752701,0.4968848411178406,0.05586605441226639,0.04991895656718116,1.4970379722092633,0.08372072084441265,0.024949113478501636,0.059534443964629195,0.00332941893012539,0.5316667799960895,1.5419117989057196,0.08623025579797855,0.027194533691566783
0,arclength_gradient,0.004723534315087524,7.254246928884205,-0.019023866091532497,-0.9648693158762962,1.3380062545502967e-06,3.797312467244531,0.0447928822098141,0.9650568398807712,0.008567841381468306,north,0.059357682813033046,0.1126015496324249,0.05608293155904047,0.0033328680521078546,0.49683357050252874,0.059357682813033046,0.05383333508228691,1.4966352185141887,0.08894127975807153,0.02690366854897724,0.0600087367681733,0.0035661688157554044,0.5316119204377058,1.5414908916867618,0.0916069399851101,0.029324998718385193
0,arclength_gradient,0.005001389274798556,7.254246928884205,-0.020254605978996813,-0.9632730585249639,-1.8338158733764752e-06,6.214426125303712,0.0480454157064031,0.9634859803564362,0.009189982836107214,north,0.0628493112137997,0.11351659299865464,0.05652465570933023,0.0035572206282016047,0.4967819536560723,0.0628493112137997,0.05774236512906143,1.496206779764002,0.09415957610429236,0.028855141615505554,0.060481381608983344,0.003806226072175717,0.5315566904119974,1.5410430830564286,0.09698122306459038,0.031452104360901054
