igh-pay ing cu » custom ers. The cold air Morgan take the BiB Pl Fin smoke. Gushad both his face. The #08 7" forward into the abysmal morning. sropped at ce eee | es rye vi wee line, Morgan stepped out and leaned sffe against his i |
5	1	6	1	8	3	380	312	38	13	96.619751	know
5	1	6	1	8	4	427	310	3	13	87.106445	I
5	1	6	1	8	5	437	313	25	9	95.698822	can
5	1	6	1	8	6	469	311	43	10	95.514038	count
5	1	6	1	8	7	519	310	19	9	94.922440	on
5	1	6	1	8	8	544	309	27	14	94.922440	you
5	1	6	1	8	9	578	301	41	15	84.575470	when
5	1	6	1	8	10	627	300	3	14	66.453217	I
5	1	6	1	8	11	638	296	36	18	96.399185	need
2	1	7	0	0	0	213	313	141	24	-1	
3	1	7	1	0	0	213	313	141	24	-1	
4	1	7	1	1	0	213	313	141	24	-1	
5	1	7	1	1	1	213	324	7	13	69.468399	M
5	1	7	1	1	2	271	330	2	3	25.491577	,”
5	1	7	1	1	3	287	317	28	13	96.728432	Gus
5	1	7	1	1	4	322	313	32	16	93.399857	said.
2	1	8	0	0	0	254	325	421	40	-1	
3	1	8	1	0	0	254	325	421	40	-1	
4	1	8	1	1	0	254	325	421	40	-1	
5	1	8	1	1	1	254	344	50	21	93.153160	paused
5	1	8	1	1	2	315	341	24	16	96.971024	and
5	1	8	1	1	3	347	338	56	18	80.101852	glanced
5	1	8	1	1	4	415	342	9	9	96.700073	at
5	1	8	1	1	5	434	336	20	14	96.257339	the
5	1	8	1	1	6	466	339	62	14	89.006538	treetops
5	1	8	1	1	7	536	331	46	15	96.368591	where
5	1	8	1	1	8	591	329	24	15	96.935959	the
5	1	8	1	1	9	624	325	51	17	96.936005	smoke
2	1	9	0	0	0	258	399	31	41	-1	
3	1	9	1	0	0	258	399	31	41	-1	
4	1	9	1	1	0	258	399	31	18	-1	
5	1	9	1	1	1	258	399	31	18	95.000000	 
4	1	9	1	2	0	267	417	20	23	-1	
5	1	9	1	2	1	267	417	20	23	95.000000	 
2	1	10	0	0	0	190	348	485	100	-1	
3	1	10	1	0	0	191	348	361	43	-1	
4	1	10	1	1	0	193	348	359	16	-1	
5	1	10	1	1	1	193	350	25	14	89.480003	to.”
5	1	10	1	1	2	230	348	14	14	96.767509	He
5	1	10	1	1	3	546	359	6	4	23.204887	fl
4	1	10	1	2	0	191	360	352	31	-1	
5	1	10	1	2	1	191	374	51	17	43.070683	choked
5	1	10	1	2	2	250	374	19	13	96.898537	the
5	1	10	1	2	3	278	371	56	14	94.391525	horizon,
5	1	10	1	2	4	347	365	42	16	79.765213	“Find
5	1	10	1	2	5	397	371	14	9	91.254410	us
5	1	10	1	2	6	418	371	6	8	96.439537	a
5	1	10	1	2	7	432	363	27	16	95.755295	hell
5	1	10	1	2	8	466	363	14	14	96.744576	of
5	1	10	1	2	9	491	367	3	9	96.899483	a
5	1	10	1	2	10	501	360	42	16	47.917324	buck.
3	1	10	2	0	0	190	382	485	66	-1	
4	1	10	2	1	0	212	382	462	34	-1	
5	1	10	2	1	1	212	403	44	13	76.292122	Beyond
5	1	10	2	1	2	291	405	5	7	96.982086	the
5	1	10	2	1	3	308	395	56	17	96.220451	rushing
5	1	10	2	1	4	373	394	47	20	93.375198	planes
5	1	10	2	1	5	430	390	27	16	94.453316	and
5	1	10	2	1	6	467	390	90	19	91.176926	helicopters,
5	1	10	2	1	7	567	386	28	16	95.848206	and
5	1	10	2	1	8	605	385	24	15	96.969109	the
5	1	10	2	1	9	639	382	35	17	92.787651	loud
4	1	10	2	2	0	190	412	485	36	-1	
5	1	10	2	2	1	190	427	56	21	42.796219	splashes
5	1	10	2	2	2	253	429	14	11	80.891998	of
5	1	10	2	2	3	289	430	17	8	84.183037	their
5	1	10	2	2	4	314	423	56	15	84.183037	descent
5	1	10	2	2	5	377	426	18	9	96.039032	on
5	1	10	2	2	6	403	420	24	15	96.902458	the
5	1	10	2	2	7	434	419	34	15	92.293190	lake,
5	1	10	2	2	8	476	418	63	19	92.293190	Morgan
5	1	10	2	2	9	546	414	58	17	94.945473	ambled
5	1	10	2	2	10	612	418	31	10	96.775650	into
5	1	10	2	2	11	651	412	24	15	96.857208	the
2	1	11	0	0	0	189	444	486	25	-1	
3	1	11	1	0	0	189	444	486	25	-1	
4	1	11	1	1	0	189	444	486	25	-1	
5	1	11	1	1	1	189	454	46	15	85.702118	woods
5	1	11	1	1	2	243	436	29	37	96.866119	with
5	1	11	1	1	3	279	452	21	14	96.734634	his
