"tau","bridgeWeight","X","Y","Z"
0.19849874895746455,0.19887115124647997,-3.057279207991677,-2.241880869088445,-0.05592775675845297
0.1993327773144287,0.1998143549547135,-3.022411660393471,-2.29406565046379,-0.029838666947542235
0.20016680567139283,0.20075771388316124,-2.9861639282281183,-2.3453091562133284,-0.0037357259957105527
0.20100083402835695,0.20170108910908274,-2.9485634028835728,-2.39557215529023,0.0223631165892447
0.20183486238532108,0.20264434175736415,-2.9096388736050645,-2.4448164345703134,0.0484399123970463
0.20266889074228522,0.20358733310611726,-2.8694204868496715,-2.4930048523565844,0.07447672646705047
0.20350291909924936,0.20452992469215622,-2.8279397034887968,-2.54010139018187,0.10045564963291512
0.2043369474562135,0.2054719784162783,-2.785229253930938,-2.5860712028219948,0.12635881085132233
0.20517097581317764,0.20641335664827462,-2.741323091240843,-2.6308806664348694,0.15216838950624487
0.20600500417014178,0.20735392233159547,-2.6962563423345216,-2.6744974247442173,0.17786662768015557
0.20683903252710592,0.20829353908759496,-2.6500652573329355,-2.7168904331899837,0.20343584238375606
0.20767306088407006,0.20923207131927912,-2.6027871571603787,-2.758030000970999,0.22885843773569595
0.2085070892410342,0.21016938431448057,-2.5544603794765837,-2.7978878309091053,0.2541169170837898
0.2093411175979983,0.2111053443483822,-2.5051242230344717,-2.8364370570677275,0.2791938950593088
0.21017514595496245,0.21203981878531375,-2.4548188905581583,-2.8736522800617723,0.30407210955594866
0.2110091743119266,0.2129726761797416,-2.403585430238397,-2.909509599999727,0.32873443362508087
0.21184320266889073,0.21390378637637503,-2.351465675945017,-2.943986647002943,0.35316388727893133
0.21267723102585487,0.2148330206093094,-2.2985021862581188,-2.9770626092512593,0.3773436491934716
0.213511259382819,0.2157602516001287,-2.2447381824217727,-3.008718258508505,0.4012570683027649
0.21434528773978315,0.21668535365488653,-2.190217485325954,-3.0389359730856267,0.4248876752766045
0.2151793160967473,0.21760820275988862,-2.134984451623879,-3.0676997582038465,0.44821919387335096
0.21601334445371143,0.21852867667619577,-2.079083909093625,-3.0949952637245635,0.47123555215998014
0.21684737281067556,0.21944665503276894,-2.0225610913540315,-3.1208097992174353,0.4939208935913658
0.2176814011676397,0.22036201941817649,-1.9654615720460502,-3.1451323463426037,0.5162595879409739
0.21851542952460382,0.22127465347078465,-1.9078311985915797,-3.167953568527744,0.5382362420752208
0.21934945788156796,0.2221844429673515,-1.8497160256425556,-3.189265817925284,0.5598357105637801
0.2201834862385321,0.22309127590994512,-1.7911622483335485,-3.2090631396398703,0.5810431061183726
0.22101751459549623,0.2239950426111084,-1.7322161354513936,-3.227341273220914,0.6018438098525288
0.22185154295246037,0.22489563577718868,-1.6729239626356156,-3.244097651419733,0.6222234813550329
0.2226855713094245,0.2257929505897573,-1.6133319457231508,-3.2593313962156607,0.6421680685698485
0.22351959966638865,0.22668688478503815,-1.5534861743507276,-3.273043312120115,0.6616638174754758
0.2243536280233528,0.22757733873126942,-1.4934325459276745,-3.285235876772432,0.6806972815567952
0.22518765638031693,0.2284642155039202,-1.433216700091347,-3.2959132288459068,0.6992553310626269
0.22602168473728107,0.22934742095868613,-1.3728839537563957,-3.305081153287194,0.7173251620423888
0.22685571309424518,0.2302268638021879,-1.3124792368680716,-3.312747063916802,0.7348943051553827
0.22768974145120932,0.23110245566029802,-1.252047028968506,-3.3189199834230303,0.7519506342463869
0.22852376980817346,0.23197411114402083,-1.191631296683435,-3.3236105207861697,0.7684823746814534
0.2293577981651376,0.23284174791285375,-1.1312754322351761,-3.3268308461742917,0.7844781114379725
0.23019182652210174,0.233705286735557,-1.0710221930858883,-3.3285946633562857,0.7999267969431703
0.23102585487906588,0.23456465154826012,-1.0109136428131373,-3.328917179682094,0.8148177586555365
0.23185988323603002,0.23541976950983837,-0.9509910933174703,-3.3278150736843926,0.8291407063837827
0.23269391159299416,0.23627057105448737,-0.8912950484596077,-3.325306460359927,0.8428857393381375
0.2335279399499583,0.2371169899414328,-0.8318651492220283,-3.321410854192884,0.8560433529090429
0.23436196830692244,0.23795896330170813,-0.7727401204872338,-3.3161491299864747,0.8686044451684655
0.23519599666388658,0.2387964316819385,-0.7139577195220879,-3.309543481572704,0.8805603230893368
0.2360300250208507,0.23962933908507011,-0.655554686254508,-3.3016173784740213,0.891902708478784
0.23686405337781483,0.2404576330079853,-0.5975666954257514,-3.2923955205940096,0.9026237436210217
0.23769808173477897,0.24128126447594855,-0.5400283106981382,-3.281903791017691,0.9127159966261722
0.2385321100917431,0.24210018807382802,-0.48297294079467057,-3.270169207005302,0.9221724664813149
0.23936613844870724,0.24291436197404326,-0.42643279774333764,-3.2572198692664647,0.9309865878003647
0.24020016680567138,0.243723747961189,-0.370438857295297,-3.243084909604644,0.9391522352697427
0.24103419516263552,0.24452831145329176,-0.31502082158217337,-3.227794437024597,0.9466637277868539
0.24186822351959966,0.2453280215196558,-0.2602070840739019,-3.211379482398109,0.9535158322887597
0.2427022518765638,0.24612285089526167,-0.20602469689431063,-3.193871941785829,0.959703767268672
0.24353628023352794,0.2469127759916816,-0.15249934054769365,-3.1753045185152637,0.9652232059780402
0.24437030859049208,0.24769777690448147,-0.09965529610522914,-3.155710664117125,0.9700702793123854
0.2452043369474562,0.24847783741708415,-0.047515419895778316,-3.1351245182241776,0.9742415783792102
0.24603836530442033,0.24925294500106993,0.0038988792586774623,-3.1135808475384494,0.977734156746521
0.24687239366138447,0.2500230908128992,0.05456766022737791,-3.091114983974284,0.9805455323708203
0.2477064220183486,0.25078826968704376,0.1044724671436853,-3.0677627620860477,0.98267368920366
0.24854045037531275,0.25154848012552083,0.15359634434005454,-3.0435604558905305,0.9841170784760104
0.2493744787322769,0.2523037242838276,0.20192384862310395,-3.0185447151950346,0.9848746196600079
0.25020850708924103,0.25463277080389246,0.2010403755446423,-2.851397283332811,1
0.25104253544620514,0.25796026106874664,0.18472993432992085,-2.969452607487557,1.2080672217955057
0.2518765638031693,0.2587016802918021,0.23067780153379974,-2.942211025332967,1.2069929657014726
0.2527105921601334,0.2594381373249896,0.2757835018169879,-2.914304658820505,1.2052340366263177
0.2535446205170976,0.26016965076931325,0.3200392203615935,-2.885771076097489,1.2027916221207073
0.2543786488740617,0.2608962427917899,0.3634386718412236,-2.8566478348503317,1.199667377913511
0.25521267723102586,0.2616179390914699,0.4059770939139762,-2.8269724183204037,1.195863426758864
0.25604670558799,0.26233476886185647,0.44765123805122037,-2.7967821717256784,1.191382356963035
0.25688073394495414,0.26304676474976446,0.48845935772253485,-2.766114239199231,1.186227220592178
0.25771476230191825,0.26375396281066593,0.5284011939617511,-2.7350055013547894,1.18040153136227
0.25854879065888237,0.2644564024605827,0.5674779583436762,-2.7034925135883316,1.173909262212746
0.25938281901584653,0.26515412642459535,0.6056923134056796,-2.6716114452233204,1.16675484256555
0.26021684737281064,0.2658471806820491,0.6430483505526605,-2.6393980196057014,1.1589431552715486
0.2610508757297748,0.26653561440854856,0.6795515654884297,-2.606887455253008,1.1504795332464628
0.2618849040867389,0.26721947991484496,0.7152088312209035,-2.574114408159984,1.1413697557986586
0.2627189324437031,0.2678988325827296,0.7500283686926117,-2.541112915361125,1.1316200446513873
0.2635529608006672,0.26857373079806196,0.7840197150923511,-2.5079163398481388,1.1212370596622279
0.26438698915763137,0.2692442358810696,0.8171936899077796,-2.474557316938003,1.1102278942427062
0.2652210175145955,0.26991041201407,0.8495623587827139,-2.441067702184652,1.0986000704812862
0.26605504587155965,0.27057232616677745,0.8811389952467783,-2.407478520924476,1.0863615339730703
0.26688907422852376,0.2712300480193658,0.9119380403887211,-2.3738199195430116,1.0735206483598052
0.26772310258548787,0.2718836498834724,0.9419750605483359,-2.3401211185470476,1.0600861895839437
0.26855713094245204,0.27253320662133707,0.9712667031054442,-2.3064103675231102,1.0460673398607065
0.26939115929941615,0.27317879556327923,0.9998306504476019,-2.2727149020599997,1.03147368137229
0.2702251876563803,0.27382049642372663,1.0276855722014888,-2.2390609027094794,1.0163151896885394
0.27105921601334443,0.2744583912160164,1.0548510758159337,-2.2054734560556133,1.0006022269185966
0.2718932443703086,0.2750925641661957,1.0813476555873633,-2.171976517959438,0.984345534598178
0.2727272727272727,0.2757231016260555,1.1071966402212423,-2.1385928790418927,0.9675562263174029
0.2735613010842369,0.2763500919856372,1.1324201390255837,-2.1053441324637703,0.9502457800941215
0.274395329441201,0.27697362558545097,1.15704098683501,-2.0722506440575112,0.9324260304980108
0.27522935779816515,0.2775937946286512,1.1810826877660214,-2.0393315248614288,0.9141091605307714
0.27606338615512926,0.2782106930934105,1.2045693579061914,-2.0066046061026395,0.8953076932679551
0.2768974145120934,0.27882441664573493,1.2275256670418486,-1.9740864166706633,0.87603448326812
0.27773144286905754,0.27943506255295697,1.249976779530422,-1.941792163119243,0.8563027077551582
0.27856547122602165,0.2800427295981412,1.271948294425185,-1.9097357122293883,0.8361258575797754
0.2793994995829858,0.28064751799562676,1.2934661849613323,-1.8779295761621175,0.8155177279662689
0.28023352793994993,0.2812495293079241,1.3145567375134728,-1.8463849002248245,0.794492409050912
0.2810675562969141,0.28184886636417195,1.3352464901354886,-1.8151114532704735,0.7730642762183415
0.2819015846538782,0.2824456331803483,1.3555621707944319,-1.7841176207441882,0.7512479802425098
0.2827356130108424,0.28303993488141327,1.3755306354105914,-1.7534104003871576,0.7290584372389366
0.2835696413678065,0.28363187762554787,1.3951788058162669,-1.7229954006029236,0.706510818435018
0.28440366972477066,0.2842215685306323,1.4145336077457422,-1.6928768414865811,0.6836205397653903
0.28523769808173477,0.28480911560309097,1.4336219089690252,-1.663057558512516,0.6604032512993825
0.2860717264386989,0.2853946276692073,1.4524704576814895,-1.6335390088717106,0.6368748265077181
0.28690575479566305,0.2859782143089933,1.4711058212611694,-1.6043212804449158,0.6130513513757981
0.28773978315262716,0.2865599857926722,1.4895543255046997,-1.5754031033932898,0.5889491133709102
0.2885738115095913,0.28714005301981327,1.5078419944520847,-1.546781864343468,0.5645845902708454
0.28940783986655544,0.2877185274611283,1.5259944909093226,-1.5184536231394938,0.5399744388615519
0.2902418682235196,0.28829552110291906,1.544037057776707,-1.4904131321293785,0.5151354835114446
0.2910758965804837,0.2888711463941391,1.5619944602891795,-1.462653857949645,0.4900847046301469
0.2919099249374479,0.28944551619600684,1.579890929273376,-1.4351680057667806,0.46483922701949154
0.292743953294412,0.2900187437340852,1.5977501055242969,-1.4079465459301113,0.43941630812468885
0.29357798165137616,0.29059094255271817,1.61559498540244,-1.3809792429863836,0.41383332619362273
0.2944120100083403,0.2911622264716921,1.6334478677500652,-1.3542546870021612,0.3881077683523291
0.2952460383653044,0.29173270954496844,1.6513303022229253,-1.3277603271359963,0.3622572186047336
0.29608006672226855,0.292302506021314,1.6692630391312389,-1.3014825073983922,0.33629934576476606
