head tu i ed and its metallic eyes allic eyes massive bronze a coming from my own throat Theard
5	1	5	3	1	2	236	141	9	36	86.742088	a
5	1	5	3	1	3	251	147	49	25	84.120621	seream
5	1	5	3	1	4	318	164	3	4	67.485596	©
5	1	5	3	1	5	399	154	49	17	82.114418	adly.”
5	1	5	3	1	6	457	152	32	15	96.829979	The
5	1	5	3	1	7	499	153	46	12	96.857704	voice
5	1	5	3	1	8	555	152	32	10	96.973251	was
5	1	5	3	1	9	597	143	52	19	96.827713	barely
5	1	5	3	1	10	759	137	29	15	96.764404	The
5	1	5	3	1	11	796	135	27	15	96.981194	old
5	1	5	3	1	12	831	138	36	11	96.763298	man
5	1	5	3	1	13	875	135	23	13	96.763298	sat
5	1	5	3	1	14	917	137	33	10	92.896561	back.
5	1	5	3	1	15	970	131	30	17	92.896561	“Ah,
5	1	5	3	1	16	1007	136	34	14	91.807144	yes,”
5	1	5	3	1	17	1057	132	20	15	95.956787	he
5	1	5	3	1	18	1084	134	38	17	96.859787	said,
5	1	5	3	1	19	1129	135	69	20	96.803482	nodding
4	1	5	3	2	0	148	151	614	49	-1	
5	1	5	3	2	1	148	161	26	39	24.615623	an
5	1	5	3	2	2	221	171	54	17	15.488007	sghh...
5	1	5	3	2	3	285	167	53	14	76.279373	You're
5	1	5	3	2	4	347	161	33	14	96.946548	hurt
5	1	5	3	2	5	389	151	44	31	84.756332	badly.
5	1	5	3	2	6	669	169	15	13	96.415428	to
5	1	5	3	2	7	691	162	71	20	81.454834	himself.
3	1	5	4	0	0	147	181	1051	78	-1	
4	1	5	4	1	0	756	181	303	16	-1	
5	1	5	4	1	1	756	188	9	5	17.682358	s
5	1	5	4	1	2	897	182	20	15	74.053429	the
5	1	5	4	1	3	924	181	47	16	96.515518	horse
5	1	5	4	1	4	979	181	80	16	86.243675	injured?”
4	1	5	4	2	0	151	183	895	47	-1	
5	1	5	4	2	1	151	199	53	31	0.000000	yxlible.
5	1	5	4	2	2	344	214	2	2	0.000000	“
5	1	5	4	2	3	410	203	15	15	77.331604	ck
5	1	5	4	2	4	433	204	32	13	96.841980	into
5	1	5	4	2	5	472	199	76	16	92.382584	darkness
5	1	5	4	2	6	557	197	4	14	81.331024	I
5	1	5	4	2	7	571	194	46	17	94.131027	heard
5	1	5	4	2	8	625	193	25	15	94.131027	the
5	1	5	4	2	9	767	186	41	15	76.694168	How
5	1	5	4	2	10	815	183	48	19	95.584206	badly
5	1	5	4	2	11	865	177	16	30	93.295647	is
