PDF EXTRACTION RUN
UTC: 2026-09-10T16:03:31.825163+00:00
REQUEST_ID: 2026-09-10_root_pdf_extraction_pass_002
REQUESTED_BY: Ravel / ChatGPT
TARGET: directory=. recursive=False include_images=False
RECURSIVE: False
INCLUDE_IMAGES: False
FORCE_OCR: False
OCR_THRESHOLD: 200
OCR_LANGUAGE: eng
MAX_FILES: 200
FOUND: 153
SUCCEEDED: 152
FAILED: 1
MANIFEST: _AUTO_EXTRACTED_TEXT/_manifests/2026-09-10_root_pdf_extraction_pass_002.json

RESULTS:
OK | SCALAR_ANGULAR_TORSION___PHYS_D_FINAL.pdf -> _AUTO_EXTRACTED_TEXT/SCALAR_ANGULAR_TORSION___PHYS_D_FINAL.txt | pages=2 chars=4971 engine=PyMuPDF ocr=False
OK | SSATOBLOC.pdf -> _AUTO_EXTRACTED_TEXT/SSATOBLOC.txt | pages=5 chars=8405 engine=PyMuPDF ocr=False
OK | sSubmission_for_Physics_Review_D.pdf -> _AUTO_EXTRACTED_TEXT/sSubmission_for_Physics_Review_D.txt | pages=11 chars=38523 engine=PyMuPDF ocr=False
OK | ST-QM-GR-SM (nolat).pdf -> _AUTO_EXTRACTED_TEXT/ST-QM-GR-SM (nolat).txt | pages=6 chars=11904 engine=PyMuPDF ocr=False
OK | STANDARD ATOM (nolat).pdf -> _AUTO_EXTRACTED_TEXT/STANDARD ATOM (nolat).txt | pages=13 chars=25294 engine=PyMuPDF ocr=False
OK | STANDARD ATOM.pdf -> _AUTO_EXTRACTED_TEXT/STANDARD ATOM.txt | pages=12 chars=22649 engine=PyMuPDF ocr=False
OK | Submission_for_Physics_Review_D.pdf -> _AUTO_EXTRACTED_TEXT/Submission_for_Physics_Review_D.txt | pages=2 chars=7722 engine=PyMuPDF ocr=False
OK | Test (1).pdf -> _AUTO_EXTRACTED_TEXT/Test (1).txt | pages=42 chars=41305 engine=PyMuPDF ocr=False
OK | Test.pdf -> _AUTO_EXTRACTED_TEXT/Test.txt | pages=40 chars=38706 engine=PyMuPDF ocr=False
OK | THE FUNDAMENTAL INTUITIONS — EXTENDED 2.pdf -> _AUTO_EXTRACTED_TEXT/THE FUNDAMENTAL INTUITIONS — EXTENDED 2.txt | pages=6 chars=12358 engine=PyMuPDF ocr=False
OK | THE FUNDAMENTAL INTUITIONS — EXTENDED.pdf -> _AUTO_EXTRACTED_TEXT/THE FUNDAMENTAL INTUITIONS — EXTENDED.txt | pages=6 chars=12358 engine=PyMuPDF ocr=False
OK | THE SEED 1 2.pdf -> _AUTO_EXTRACTED_TEXT/THE SEED 1 2.txt | pages=23 chars=48139 engine=PyMuPDF ocr=False
OK | THE SEED 1.pdf -> _AUTO_EXTRACTED_TEXT/THE SEED 1.txt | pages=23 chars=48139 engine=PyMuPDF ocr=False
OK | THE SEED 2.pdf -> _AUTO_EXTRACTED_TEXT/THE SEED 2.txt | pages=29 chars=50807 engine=PyMuPDF ocr=False
OK | THE SEED 3.pdf -> _AUTO_EXTRACTED_TEXT/THE SEED 3.txt | pages=29 chars=50807 engine=PyMuPDF ocr=False
OK | Theorizer_Emeritus_SAT_Development_Annotated.pdf -> _AUTO_EXTRACTED_TEXT/Theorizer_Emeritus_SAT_Development_Annotated.txt | pages=6 chars=2183 engine=PyMuPDF ocr=False
OK | This integration plan addresses your query by detailing the necessary….pdf -> _AUTO_EXTRACTED_TEXT/This integration plan addresses your query by detailing the necessary….txt | pages=13 chars=19565 engine=PyMuPDF ocr=False
OK | UI CONFIGURATION (nolat).pdf -> _AUTO_EXTRACTED_TEXT/UI CONFIGURATION (nolat).txt | pages=13 chars=27453 engine=PyMuPDF ocr=False
OK | UNIT CELL.pdf -> _AUTO_EXTRACTED_TEXT/UNIT CELL.txt | pages=55 chars=57759 engine=PyMuPDF ocr=False
OK | Universal Indicatrix in my words CHARACTERIZATION (Nolat).pdf -> _AUTO_EXTRACTED_TEXT/Universal Indicatrix in my words CHARACTERIZATION (Nolat).txt | pages=2 chars=3550 engine=PyMuPDF ocr=False
OK | VARIOUS LAGRANGIANS (speculative) 2.pdf -> _AUTO_EXTRACTED_TEXT/VARIOUS LAGRANGIANS (speculative) 2.txt | pages=59 chars=66780 engine=PyMuPDF ocr=False
OK | VARIOUS LAGRANGIANS (speculative).pdf -> _AUTO_EXTRACTED_TEXT/VARIOUS LAGRANGIANS (speculative).txt | pages=59 chars=66780 engine=PyMuPDF ocr=False
OK | Wanna_Bounce_.pdf -> _AUTO_EXTRACTED_TEXT/Wanna_Bounce_.txt | pages=54 chars=99395 engine=PyMuPDF ocr=False
OK | Wavefront_BrainTrust_Captioned.pdf -> _AUTO_EXTRACTED_TEXT/Wavefront_BrainTrust_Captioned.txt | pages=6 chars=1377 engine=PyMuPDF ocr=False
OK | WHIRLIGIG SUMMARY (nolat).pdf -> _AUTO_EXTRACTED_TEXT/WHIRLIGIG SUMMARY (nolat).txt | pages=11 chars=19968 engine=OCRmyPDF + PyMuPDF ocr=True
OK | WHIRLIGIG SUMMARY-1.pdf -> _AUTO_EXTRACTED_TEXT/WHIRLIGIG SUMMARY-1.txt | pages=11 chars=19968 engine=OCRmyPDF + PyMuPDF ocr=True
OK | ✅SAT BIG PAPER.pdf -> _AUTO_EXTRACTED_TEXT/✅SAT BIG PAPER.txt | pages=171 chars=197223 engine=PyMuPDF ocr=False

FAILURES:
FAILED | FINAL_CLOSURE.pdf | EmptyFileError: Cannot open empty file: filename='FINAL_CLOSURE.pdf'.
