s,gate,ball_x,ball_y,ball_z,pen_x,pen_y,pen_z
0.0,0.999995652460714,3.408713859382185,0.2510713866172918,0.6585739552056075,2.8258888749130597,0.2081429734261691,0.986048878162159
0.008726646259971648,0.9996922957210034,2.4663317688487267,0.37305971556619927,-0.5939321347142388,1.979755191770564,0.2994596745098056,0.06742100516167342
0.017453292519943295,0.9993889389812929,2.536049899243574,0.5347366198482926,-0.6646675962414355,1.9894890599354398,0.419492004259202,0.25566264551069645
0.026179938779914945,0.9990855822415823,2.5199027775026956,0.6752979009488267,-0.6748166628434398,2.040544082231812,0.5468366271219043,-0.4608962283041907
0.03490658503988659,0.9987822255018717,2.8894182380121594,0.49660723165051385,-0.7770112970856443,2.6907501495877035,0.46246194658522544,-0.9629171718310977
0.04363323129985824,0.9984788687621611,2.8366013683625306,0.8003847017289574,-0.7782216187881125,2.472096632890966,0.6975348557008514,-0.9021710635248406
0.05235987755982989,0.9981755120224506,2.796431941190988,0.9587476769914184,-0.7787703085250417,2.0339039881273764,0.697317426223578,-0.5269766459635707
0.061086523819801536,0.99787215528274,2.757416728660405,1.0937646853926235,-0.7792769832501414,1.8708619258905614,0.7421013604928853,0.15867769442323212
0.06981317007977318,0.9975687985430294,2.716035587010612,1.220904274620884,-0.7796847951458685,1.8302273191605865,0.8227183650235251,0.11503335185943452
0.07853981633974483,0.9972654418033189,2.6726118511284738,1.340613497327688,-0.7799358919199693,2.0832416472167985,1.044978480236393,-0.7429368565968048
0.08726646259971647,0.9969620850636083,2.627598563052894,1.4531823362158078,-0.7799954381658455,2.4400614935871063,1.349465748543175,-0.9773479405402861
0.09599310885968812,0.9966587283238977,2.581447074808602,1.5589524529643606,-0.7798427934505037,2.5083562157938992,1.5148124141999821,-0.9975662026740355
0.10471975511965978,0.9963553715841871,2.5345716109289853,1.6582966820952127,-0.7794658567965531,2.492093531266301,1.6305045067774329,-0.9997601497089706
0.11344640137963143,0.9960520148444766,2.487338378938799,1.7515986183260912,-0.7788578745375224,2.444209076749903,1.7212267048127927,-0.9999442908558588
0.12217304763960307,0.995748658104766,2.4400639309834435,1.839239801321295,-0.7780155584626155,2.3766252953414493,1.791421847810852,-0.9997158336257868
0.1308996938995747,0.9954453013650554,2.393017526167957,1.921591862346218,-0.7769379264382916,2.2854835907715825,1.8352421666485716,-0.9976259486589792
0.13962634015954636,0.9951419446253449,2.3464252119202347,1.999011719162263,-0.7756255611459468,2.144865750632524,1.827295304262156,-0.9832437429384134
0.14835298641951802,0.9948385878856343,2.3004745164454095,2.071838720578967,-0.774080121185462,1.8798461310757983,1.693015060697729,-0.8825844686186528
0.15707963267948966,0.9945352311459237,2.2553191899452494,2.140393090892938,-0.7723040100336311,1.5391138595761766,1.4606840068675093,-0.478481321914705
0.16580627893946132,0.9942318744062132,2.211083710415212,2.2049752639465576,-0.7703001468095174,1.4168365764889348,1.412922355448118,0.04343268129638254
0.17453292519943295,0.9939285176665026,2.1678674193681826,2.265865832102231,-0.7680718044695642,1.4314626362971303,1.4961718823478407,0.3692145990051842
0.1832595714594046,0.993625160926792,2.1257482354113884,2.3233259182415957,-0.765622493720235,1.4558584922838502,1.591173268814033,0.5374436431094859
0.19198621771937624,0.9933218041870814,2.084785939383051,2.3775978331344145,-0.7629558785766712,1.453626465177679,1.6577908880256838,0.6063940627481408
