s,A_x,A_y,A_z,B_x,B_y,B_z
2.3300145514124297,0.35765772115854805,0.0,0.0,0.14170839286595432,0.10293270203305789,0.0
2.3431045208023873,0.36552556882230414,0.0,0.0,0.1425936845638257,0.10217514624388706,0.0
2.356194490192345,0.37275249928888005,0.0,0.0,0.14341888691144122,0.10141246748530669,0.0
2.3692844595823024,0.3793881086769425,0.0,0.0,0.14418311632477315,0.10064409125810181,0.0
2.3823744289722595,0.3854767190780852,0.0,0.0,0.14488542607683633,0.09986941355168316,0.0
2.395464398362217,0.39105792937766326,0.0,0.0,0.14552480397970363,0.09908780005364201,0.0
2.4085543677521746,0.3961671053409751,0.0,0.0,0.14610016999984032,0.09829858527642038,0.0
2.421644337142132,0.4008358139168989,0.0,0.0,0.14661037380299988,0.09750107160101346,0.0
2.4347343065320897,0.4050922068488551,0.0,0.0,0.1470541922256169,0.09669452823767465,0.0
2.447824275922047,0.40896135855534993,0.0,0.0,0.1474303266703987,0.09587819010367818,0.0
2.4609142453120043,0.4124655629576316,0.0,0.0,0.14773740042466688,0.09505125661831472,0.0
2.474004214701962,0.41562459356233006,0.0,0.0,0.14797395590095241,0.0942128904154641,0.0
2.4870941840919194,0.4184559306994937,0.0,0.0,0.1481384518004224,0.09336221597431084,0.0
2.500184153481877,0.42097495940109064,0.0,0.0,0.14822926020093158,0.09249831816905459,0.0
2.5132741228718345,0.42319514100004746,0.0,0.0,0.1482446635728741,0.09162024073882964,0.0
2.526364092261792,0.42512816114555213,0.0,0.0,0.14818285172758408,0.09072698467949429,0.0
2.539454061651749,0.42678405657175045,0.0,0.0,0.14804191870482813,0.08981750655950056,0.0
2.5525440310417067,0.4281713226257556,0.0,0.0,0.1478198596079805,0.08889071676271534,0.0
2.5656340004316642,0.4292970032565469,0.0,0.0,0.1475145673978078,0.08794547766186023,0.0
2.5787239698216218,0.4301667648869391,0.0,0.0,0.14712382965845444,0.08698060172717814,0.0
2.5918139392115793,0.43078495533368094,0.0,0.0,0.14664532535225688,0.08599484957604966,0.0
2.604903908601537,0.4311546487027133,0.0,0.0,0.14607662158346782,0.08498692797058618,0.0
