s,gate,ball_x,ball_y,ball_z,pen_x,pen_y,pen_z
0.0,0.999869331681388,3.4087988508656806,0.2510559759738037,0.6585208740807743,2.826050811927082,0.20813693496749852,0.9860760526835448
0.01308996938995747,0.999218773097093,2.193667293150301,0.3948260082164835,-0.11759467809162125,2.0736509307460573,0.3732249288565044,0.44999828575659145
0.02617993877991494,0.9985682145127979,2.298998438398039,0.6232657380684407,-0.4758758646125409,2.2397018729818123,0.6071902518950701,-0.7337202516144945
0.039269908169872414,0.9979176559285028,2.3333534135689464,0.8417116441831998,-0.5818490480258892,2.174776077700689,0.7845079692800887,-0.7256614231427401
0.05235987755982988,0.9972670973442077,2.3112072576941936,1.0359638349926577,-0.6245732409990377,2.0803667524668024,0.932493056129842,-0.6937621959130013
0.06544984694978735,0.9966165387599126,2.2564314301595623,1.2109807084630437,-0.6446301450757538,1.945274230695719,1.0439889883452929,-0.6101509931523577
0.07853981633974483,0.9959659801756174,2.168092952826524,1.3964367472921262,-0.6565550800895095,1.6832462331955893,1.0841541142002167,-0.06593110908917861
0.09162978572970229,0.9953154215913224,2.0711210491120453,1.623000937857282,-0.6873508329449494,1.6372923657755567,1.2830380176666045,-0.3922076155883483
0.10471975511965977,0.9946648630070273,2.466410496125745,1.4987794651882693,-0.7716376834205438,2.202159466051269,1.3382003490384649,-0.9060714746665227
0.11780972450961724,0.9940143044227322,2.3264736073656715,1.7434854796615362,-0.7744683451315718,1.6621538455533258,1.2456367807100222,-0.385052410324758
0.1308996938995747,0.9933637458384371,2.254507778612792,1.8549199843233575,-0.7758358185970293,1.5505967416597752,1.275769776009004,0.12599259980749314
0.14398966328953217,0.992713187254142,2.186985228032223,1.9520845078758833,-0.776984010311497,1.4920886910643416,1.33182573931889,-0.006650580694247535
0.15707963267948966,0.992062628669847,2.1208282064733575,2.042186429073497,-0.7780030274068281,1.6393163877183268,1.5785294017392681,-0.6895548407682306
0.17016960206944712,0.9914120700855519,2.0568839921470183,2.1257739593609237,-0.7788677050859331,1.8830062331386763,1.946072618097557,-0.9563984230062699
0.18325957145940458,0.9907615115012568,1.9956657098344188,2.203280923594458,-0.7795231819123717,1.936776313179349,2.138265082708527,-0.9933665961373547
0.19634954084936207,0.9901109529169616,1.9373734194852203,2.2751502970774675,-0.7799117114911753,1.9167291783813984,2.2509067770580904,-0.9990500352602716
0.20943951023931953,0.9894603943326665,1.8820793696410885,2.341847780770301,-0.7799875385005582,1.87078500336577,2.3277943423108454,-0.9999072378525213
0.222529479629277,0.9888098357483714,1.829794033975208,2.4038353780902115,-0.7797166778598086,1.814090992054608,2.383205991934456,-0.9999879727638324
0.23561944901923448,0.9881592771640764,1.7804914184865446,2.461550075720848,-0.7790743350875363,1.7517415168669241,2.4218030026521675,-0.9999387730375758
0.24870941840919195,0.9875087185797813,1.7341226383132196,2.515393754223437,-0.7780426913748795,1.6849187954472262,2.4440221935884296,-0.9995048319466187
0.2617993877991494,0.9868581599954862,1.6906245356405956,2.5657299632467327,-0.7766092284701139,1.6125157672223573,2.447190332892298,-0.9975952147833573
0.2748893571891069,0.9852707303438981,1.6500947826173835,2.611914290260307,-0.7748501025192165,1.5327935730207143,2.4262396800270825,-0.9914955983649351
0.28797932657906433,0.9836833006923101,1.6123515601491425,2.655200271737981,-0.7727078982339088,1.4390950193975525,2.3698835793651014,-0.9738027807824854
0.3010692959690218,0.982095871040722,1.5773134340732105,2.6958479896886485,-0.7701797998848063,1.325518595114135,2.265495596969286,-0.9269357705090747
0.3141592653589793,0.9805084413891341,1.5449002831361835,2.734086995106819,-0.7672647213060128,1.1971232482658913,2.118608650895875,-0.8240171625839886
0.32724923474893675,0.978921011737546,1.515034897692108,2.7701193872624663,-0.7639629087754923,1.0805276878317918,1.9756579212111465,-0.6635135833085439
0.34033920413889424,0.9773335820859579,1.4876441225001875,2.8041226948985023,-0.760275631562972,0.9968069395945578,1.8789231372431736,-0.48765591956446863
0.3534291735288517,0.9757461524343699,1.4626596613242517,2.83625249909234,-0.7562049392548744,0.9424158011953933,1.8274443754773055,-0.33033793859568317
0.36651914291880916,0.9741587227827818,1.4400186308817526,2.8666447787733884,-0.7517534704522458,0.906599635535696,1.8047676994671251,-0.19741755391707108
0.37960911230876665,0.9725712931311938,1.4196639301558032,2.895417981969025,-0.7469243013545166,0.8818958672411098,1.7986349430980078,-0.07999116863538644
0.39269908169872414,0.9709838634796057,1.4015444752707613,2.922674837081466,-0.7417208255728122,0.8652064830236618,1.8042361562050977,0.0438610716601278
0.4057890510886816,0.9693964338280177,1.3856153383082246,2.948503923539699,-0.7361466585864923,0.8649583285459037,1.8405779402888116,0.2573672076296016
0.41887902047863906,0.9678090041764297,1.3718378194959553,2.972981022692777,-0.7302055617868141,1.325590580915818,2.8727562288456356,0.9864860018753012
0.43196898986859655,0.9662215745248416,1.3601794753863334,2.9961702693613237,-0.7239013821944145,1.637166032860211,3.606309521962717,0.27818378136624095
0.445058959258554,0.9646341448732536,1.3506141204227042,3.0181251229477066,-0.7172380047989296,1.6310007663814663,3.6446860092224145,0.11827151759301786
0.4581489286485115,0.9630467152216655,1.3431218152833004,3.038889174950405,-0.7102193151244405,1.6165442959953689,3.657523022877841,0.0482333188439131
0.47123889803846897,0.9614592855700774,1.3376888523057868,3.058496807437429,-0.7028491701271393,1.6028638731900515,3.6647939694334237,0.005304833471475784
0.4843288674284264,0.9598718559184894,1.3343077459101391,3.076973714676558,-0.6951313759202433,1.5912543280115719,3.669504097285411,-0.025734289120485237
0.4974188368183839,0.9582844262669014,1.3329772340849024,3.0943372977830355,-0.687069671123749,1.582015881241401,3.6724488774716493,-0.05084283559160217
0.5105088062083414,0.9566969966153134,1.335786381330577,3.1097025387518764,-0.6786677148739655,1.5777777911047752,3.6730570629845483,-0.069375137742307
0.5235987755982988,0.9551095669637253,1.1323058792512068,3.205376611596789,-0.6699290787149952,1.312953477337842,3.716761032060064,-0.3360414241185726
0.5366887449882562,0.9527593290184816,1.649143060370162,2.134387971781804,-0.7188579302403927,2.232648626925536,2.889584590348038,-0.758534935868516
0.5497787143782138,0.9504090910732379,1.647952305524417,2.157068978653738,-0.7258849837277935,2.201909531468432,2.8821651744472576,-0.7790023146569728
0.5628686837681712,0.9480588531279942,1.653309832523659,2.1748974202954994,-0.7324992973462525,2.182985428092758,2.871675521855741,-0.7945433258886393
0.5759586531581287,0.9457086151827506,1.657556567240945,2.193746380710209,-0.7386975337628761,2.1621311655611177,2.861541809680498,-0.8099239421041139
0.5890486225480862,0.9433583772375069,1.6606419732259814,2.213628525328828,-0.7444764177126233,2.13921052453358,2.8515583221060603,-0.8252463025534257
0.6021385919380436,0.9410081392922632,1.6625071678813788,2.2345592711666993,-0.7498327121789139,2.11410803757117,2.841551487337565,-0.8405510814418921
0.6152285613280011,0.9386579013470195,1.6630843081439057,2.2565567632979846,-0.7547631982587387,2.086736669088739,2.8313896780791756,-0.8558180379134368
0.6283185307179586,0.9363076634017758,1.662295855566016,2.2796418344613807,-0.7592646582737382,2.0570476204027557,2.8209971138697365,-0.8709666727337814
0.6414085001079161,0.9339574254565322,1.6600537074698005,2.3038379405621217,-0.7633338617639828,2.0250415265147867,2.8103714229278776,-0.8858590349781048
0.6544984694978735,0.9316071875112886,1.6562581781171386,2.329171062671137,-0.7669675540635705,1.9907794227538878,2.799603277377184,-0.9003069140174318
0.667588438887831,0.9292569495660449,1.6507968107570217,2.3556695633751366,-0.770162447209165,1.9543907610788547,2.7888949147556037,-0.9140854148627524
0.6806784082777885,0.9269067116208012,1.643542997919392,2.383363981825804,-0.7729152129762228,1.9160748288503322,2.7785727172006114,-0.9269538319622805
0.6937683776677459,0.9245564736755575,1.6343543833678138,2.412286747348065,-0.775222477874388,1.8760918786457113,2.769088284475127,-0.9386825642136156
0.7068583470577035,0.9222062357303138,1.6230710146537226,2.4424717857059903,-0.7770808199647296,1.8347419191759673,2.7610038816418845,-0.949081891658796
0.7199483164476609,0.9198559977850701,1.6095132101988152,2.4739539847139227,-0.778486767388039,1.792332709903092,2.7549625697387903,-0.9580259473040756
0.7330382858376183,0.9175057598398265,1.5934790992627403,2.5067684763331908,-0.7794367985161632,1.7491431081757685,2.7516500255316516,-0.9654647760274231
0.7461282552275759,0.9151555218945828,1.5747417870751474,2.5409496800785245,-0.7799273436579308,1.7053915302277383,2.751761653057607,-0.9714197685071282
0.7592182246175333,0.9128052839493391,1.5530460909499357,2.576530036654205,-0.779954788268167,1.6612202258004618,2.7559927771714454,-0.9759617884774135
0.7723081940074907,0.9104550460040954,1.528104786614048,2.6135383401886423,-0.7795154776229971,1.6167047620782826,2.76507207978816,-0.9791739186008613
0.7853981633974483,0.9081048080588517,1.499594297744784,2.651997550870814,-0.7786057229374455,1.5718977501176374,2.7798645205576684,-0.9810982049988206
0.7984881327874057,0.9051789590332225,1.4666843230960722,2.6921755535877003,-0.7772218089125245,1.5263914458155785,2.80177109069769,-0.9816719309597424
0.8115781021773631,0.9022531100075932,1.4294082952804648,2.7338108265617893,-0.7753600027087926,1.4811359144318512,2.8327423395068565,-0.9804856227126136
0.8246680715673207,0.899327260981964,1.3872997032057257,2.7768853367934216,-0.7730165643519157,1.437108194087172,2.8765843907591138,-0.9764840198548123
0.8377580409572781,0.8964014119563347,1.3398315266998952,2.821356966254589,-0.7701877585832193,1.3966291868863658,2.9409589244416448,-0.9667468363294792
0.8508480103472356,0.8934755629307055,1.286408171878426,2.8671512527105385,-0.7668698681747076,1.3648330080417752,3.041944815255332,-0.9425389839979593
0.8639379797371931,0.8905497139050762,1.2263565549525162,2.9141507090907504,-0.7630592087335927,1.3512214963332347,3.210863158659942,-0.8752912752488967
0.8770279491271505,0.887623864879447,1.1589164186356706,2.962181032521387,-0.7587521450260961,1.3583888314974744,3.4720309133144416,-0.6852587121180864
0.890117918517108,0.8846980158538177,1.0832300897421632,3.0109933301963214,-0.7539451088542217,1.3326574522822106,3.7043124431793304,-0.35003114841692284
0.9032078879070655,0.8817721668281885,0.9983320838975748,3.0602412669203454,-0.7486346185222982,1.2352169968158662,3.7863773870710857,-0.1848608178717164
0.916297857297023,0.8788463178025593,0.9031392684253532,3.1094517794499996,-0.7428172999324422,1.0916003463979722,3.7583114345957114,-0.4065477443914748
0.9293878266869804,0.87592046877693,0.7964427565146065,3.157987715879849,-0.7364899093496209,0.8999844607383455,3.5685425578257757,-0.7329514323229082
0.9424777960769379,0.8729946197513008,0.6769033917344305,3.2050004720247194,-0.7296493578776941,0.730148334431241,3.4571044924211165,-0.8458834329367279
0.9555677654668954,0.8700687707256715,0.5430536796030437,3.249370470341174,-0.7222927376875894,0.5719547296627137,3.4223003705572803,-0.882791285827175
0.9686577348568528,0.8671429217000423,0.44498048993513156,3.7217995705694205,-0.2200858218126115,0.4665470860547333,3.9021817446019917,0.3676275790795019
0.9817477042468103,0.864217072674413,0.2546065052086202,3.7445459324014223,-0.20273654688200132,0.26470057109591955,3.893001264792509,0.4317571150033829
0.9948376736367678,0.8612912236487837,0.04423586210042117,3.7574382808974343,-0.18518297765576283,0.04673106797890654,3.9693835588092212,0.24446296955372068
1.0079276430267252,0.8583653746231544,-0.18767367112101319,3.7571338264618523,-0.1674307773344356,-0.19923639663606985,3.988613857194031,0.11307184619048255
1.0210176124166828,0.8554395255975252,-0.44240007079719634,3.739463280819034,-0.14948604277988925,-0.4688578698827943,3.9631024135922197,0.13577033290593138
1.03410758180664,0.852513676571896,-0.720719853982319,3.6993065529512212,-0.1313553298049656,-0.7517164505387779,3.8584056982389643,0.365145300647192
1.0471975511965976,0.8495878275462667,-1.022017608320926,3.6306595242716395,-0.11304567854393684,-1.0239693445577878,3.6375929564351717,0.627064237403538
1.0602875205865552,0.8463055991416133,-1.321865891069867,3.5351591957233994,-0.09484202323844482,-1.377524840205129,3.6840118495282184,0.3595370435288583
1.0733774899765125,0.8430233707369599,-1.595472034422341,3.422640963217654,-0.07647652554663399,-1.6764715756317516,3.5964029231667296,0.25112174454155034
1.08646745936647,0.8397411423323063,-1.8426206486890027,3.298007392537471,-0.05795736320014036,-1.9115256698702898,3.4213367763694174,0.39398539072025107
1.0995574287564276,0.8364589139276529,-2.0643539981304486,3.1653367150244938,-0.03929328520146728,-2.039214484039193,3.126789534151934,0.6802402561456677
1.112647398146385,0.8331766855229995,-2.262171367265344,3.0280266006879755,-0.0204936355345655,-2.1858154905893192,2.9258205392730297,0.7580881203508592
1.1257373675363425,0.8298944571183461,-2.4378344611933147,2.8888321549068565,-0.0015683759889250184,-2.45352719906497,2.907428038459988,0.5941816393143252
1.1388273369263,0.8266122287136926,-2.5932205375695654,2.7499323128559365,0.017471892168709712,-2.6677077633887016,2.8289209010641017,0.4591190568760694
1.1519173063162573,0.8233300003090391,-2.73021745058177,2.6130083180609143,0.03661590797707499,-2.8041187857666543,2.6837370446364344,0.47230798415965763
1.1650072757062149,0.8200477719043857,-2.8506528880155138,2.4793236020651745,0.055851732358746596,-2.870725459837608,2.4967814978622713,0.5938169361776907
1.1780972450961724,0.8167655434997323,-2.9562500243201617,2.3497987476620383,0.07516673187700569,-2.8637823169762386,2.2763000580625694,0.7527996335145704
1.1911872144861297,0.8134833150950789,-3.048602685196288,2.2250783123741003,0.09454756509787235,-2.852432103754485,2.081899633036334,0.8471308863524417
1.2042771838760873,0.8102010866904255,-3.129164343614374,2.105588319491856,0.11398017202878166,-2.9028152160031744,1.9532798988114597,0.8667140651267528
1.2173671532660448,0.8069188582857719,-3.199246514624966,1.9915844551230681,0.13344976714992016,-3.0027176396131665,1.8692419439514318,0.8435813725580047
1.2304571226560022,0.8036366298811185,-3.2600232267143516,1.8831916840779148,0.15294083659709717,-3.123463990236784,1.8043065962628277,0.7945852810112898
1.2435470920459597,0.8003544014764651,-3.3125391624901157,1.78043630818632,0.172437140093819,-3.2332571675759985,1.7378235161840583,0.7417356287879782
1.2566370614359172,0.7970721730718116,-3.35771977793716,1.6832715786467132,0.19192171826290025,-3.3102106868313843,1.6594546111584911,0.711313235842308
1.2697270308258746,0.7937899446671582,-3.396382249868827,1.5915979355844794,0.2113769059716501,-3.3524565272963867,1.5710136537746058,0.711877991932107
1.2828170002158321,0.7905077162625047,-3.4292464968587284,1.5052788456215616,0.23078435237626324,-3.3637076663898564,1.4765103639268393,0.7391859985713518
1.2959069696057897,0.7872254878578513,-3.4569458013290206,1.4241530803577274,0.2501250483273822,-3.347667787931726,1.379133971485584,0.7841113782940916
1.308996938995747,0.7839432594531979,-3.480036757239494,1.3480441474930724,0.26937936177694344,-3.310633757755766,1.2824233687622875,0.8349414400554437
1.3220869083857045,0.7804743045539824,-3.4990852418777867,1.2767148460019961,0.28839104242099084,-3.2638792224996704,1.1908949827945703,0.8803339770092576
